"benchmark_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","kerf_in","orientation_mode","sheet_length_in","sheet_width_in","estimated_sheets","yield_pct","waste_pct","rejected_piece_count","source_template_url"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.25","rotation_allowed","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","microwave-shelf-cabinet","Microwave shelf cabinet","Cabinets","8","2792.3","2792.3","0.25","orientation_locked","96","48","1","60.6","39.4","0","https://woodcuttool.com/templates/microwave-shelf-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.03125","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.03125","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.0625","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.0625","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.09375","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.09375","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.125","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.125","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.1875","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.1875","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.25","rotation_allowed","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","closet-tower","Closet tower","Storage","10","4425.8","4425.8","0.25","orientation_locked","96","48","2","48","52","0","https://woodcuttool.com/templates/closet-tower-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.03125","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.03125","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.0625","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.0625","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.09375","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.09375","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.125","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.125","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.1875","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.1875","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.25","rotation_allowed","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","entryway-locker","Entryway locker","Storage","8","6225.8","6225.8","0.25","orientation_locked","96","48","2","67.6","32.4","0","https://woodcuttool.com/templates/entryway-locker-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.03125","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.03125","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.0625","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.0625","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.09375","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.09375","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.125","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.125","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.1875","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.1875","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.25","rotation_allowed","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","laundry-folding-table","Laundry folding table","Furniture","6","4936.5","4936.5","0.25","orientation_locked","96","48","2","53.6","46.4","0","https://woodcuttool.com/templates/laundry-folding-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.03125","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.03125","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.0625","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.0625","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.09375","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.09375","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.125","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.125","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.1875","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.1875","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.25","rotation_allowed","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","craft-storage-cabinet","Craft storage cabinet","Storage","10","8441.3","8441.3","0.25","orientation_locked","96","48","3","61.1","38.9","0","https://woodcuttool.com/templates/craft-storage-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.03125","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.03125","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.0625","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.0625","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.09375","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.09375","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.125","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.125","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.1875","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.1875","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.25","rotation_allowed","96","48","1","78.7","21.3","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sewing-table","Sewing table","Furniture","6","3627","3627","0.25","orientation_locked","96","48","2","39.4","60.6","0","https://woodcuttool.com/templates/sewing-table-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0","rotation_allowed","96","48","3","56.7","43.3","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0","orientation_locked","96","48","3","56.7","43.3","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.03125","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.03125","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.0625","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.0625","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.09375","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.09375","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.125","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.125","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.1875","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.1875","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.25","rotation_allowed","96","48","4","42.5","57.5","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sheet-goods-storage-cart","Sheet goods storage cart","Shop","11","7840","7840","0.25","orientation_locked","96","48","5","34","66","0","https://woodcuttool.com/templates/sheet-goods-storage-cart-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.03125","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.03125","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.0625","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.0625","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.09375","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.09375","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.125","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.125","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.1875","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.1875","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.25","rotation_allowed","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","cutoff-storage-bin","Cutoff storage bin","Shop","8","4455","4455","0.25","orientation_locked","96","48","2","48.3","51.7","0","https://woodcuttool.com/templates/cutoff-storage-bin-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.03125","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.03125","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.0625","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.0625","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.09375","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.09375","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.125","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.1875","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.1875","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","rotation_allowed","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","sanding-station","Sanding station","Shop","7","4789.5","4789.5","0.25","orientation_locked","96","48","2","52","48","0","https://woodcuttool.com/templates/sanding-station-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","rotation_allowed","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0","orientation_locked","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.03125","rotation_allowed","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.03125","orientation_locked","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.0625","rotation_allowed","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.0625","orientation_locked","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.09375","rotation_allowed","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.09375","orientation_locked","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
"2026-07-17","woodcuttool-maxrects-v1","small-parts-drawer-cabinet","Small parts drawer cabinet","Shop","10","3413.3","3413.3","0.125","rotation_allowed","96","48","1","74.1","25.9","0","https://woodcuttool.com/templates/small-parts-drawer-cabinet-cut-list/"
